2015-08-14,3976.41,4000.68,3939.83,3965.33,467988217,(30147173,)
2015-08-17,3947.84,3994.54,3907.4,3993.67,460432060,(19596051,)
2015-08-18,3999.13,4006.34,3743.39,3748.16,543770822,(68157486,)
2015-08-19,3646.8,3811.43,3558.38,3794.11,475396239,(9569189,)
2015-08-20,3754.57,3788.01,3663.61,3664.29,390063057,(61800590,)
2015-08-21,3609.96,3652.84,3490.54,3507.74,369920479,(67239997,)
2015-08-24,3373.48,3388.36,3191.88,3209.91,334671792,(70451223,)
2015-08-25,3004.13,3123.03,2947.94,2964.97,352325110,(69140515,)
2015-08-26,2980.79,3092.04,2850.71,2927.29,466699663,(46727531,)
2015-08-27,2978.03,3085.42,2906.49,3083.59,400308398,(6226894,)
2015-08-28,3125.26,3235.84,3102.95,3232.35,443136928,(1508382,)
2015-08-31,3203.56,3207.86,3109.16,3205.99,397431382,(56099033,)
2015-09-01,3157.83,3180.33,3053.74,3166.62,432432468,(58785965,)
2015-09-02,3027.68,3194.48,3019.09,3160.17,438170153,(51380508,)
2015-09-07,3149.38,3217.58,3066.3,3080.42,296468114,(20906731,)
2015-09-08,3054.44,3174.71,3011.12,3170.45,255415465,(3671040,)
2015-09-09,3182.55,3256.74,3165.7,3243.09,375327978,(3081229,)
2015-09-10,3190.55,3243.28,3178.9,3197.89,273261759,(58196160,)
2015-09-11,3189.48,3223.76,3163.45,3200.23,224557822,(23986876,)
2015-09-14,3221.17,3229.48,3049.23,3114.8,346631158,(64356458,)
2015-09-15,3043.8,3081.7,2983.92,3005.17,249194445,(66191440,)
2015-09-16,2998.04,3182.93,2983.54,3152.26,277524524,(2229282,)
2015-09-17,3131.98,3204.7,3085.31,3086.06,317602892,(61931657,)
2015-09-18,3100.28,3122.05,3070.34,3097.92,209175398,(15139660,)
2015-09-21,3072.09,3159.88,3060.86,3156.54,239897354,(4195325,)
2015-09-22,3161.32,3213.48,3152.48,3185.62,274786154,(20906737,)
2015-09-23,3137.72,3164.04,3104.74,3115.89,236322670,(56885462,)
2015-09-24,3126.49,3151.16,3109.69,3142.69,212887723,(10027933,)
2015-09-25,3130.85,3149.95,3063.0,3092.35,236263871,(62849158,)
2015-09-28,3085.57,3103.07,3042.31,3100.76,156727530,(14287709,)
2015-09-29,3055.22,3068.3,3021.16,3038.14,163222673,(60293286,)
2015-09-30,3052.84,3073.3,3039.74,3052.78,146642449,(20382430,)
2015-10-08,3156.07,3172.28,3133.13,3143.36,234276050,(2556955,)
2015-10-09,3146.64,3192.72,3137.79,3183.15,234851445,(10355598,)
2015-10-12,3193.54,3318.71,3188.41,3287.66,386294715,(2425867,)
2015-10-13,3262.16,3298.63,3253.25,3293.23,297153133,(22676165,)
2015-10-14,3280.02,3307.32,3256.25,3262.44,295077739,(55378148,)
2015-10-15,3255.03,3338.3,3254.39,3338.07,316283851,(2491406,)
2015-10-16,3358.3,3393.02,3334.85,3391.35,395460575,(11862888,)
2015-10-19,3401.63,3423.4,3355.57,3386.7,378112183,(43057547,)
2015-10-20,3377.55,3425.52,3357.86,3425.33,318973758,(11404135,)
2015-10-21,3428.56,3447.26,3265.44,3320.68,458455428,(64553044,)
2015-10-22,3292.29,3373.78,3282.99,3368.74,323739341,(3867635,)
2015-10-23,3377.55,3422.02,3360.22,3412.43,347372854,(6226888,)
2015-10-26,3448.65,3457.52,3402.0,3429.58,365560853,(23069375,)
2015-10-27,3409.14,3441.57,3332.62,3434.34,328172768,(36176383,)
2015-10-28,3417.01,3439.76,3367.23,3375.2,293523284,(58130609,)
2015-10-29,3387.77,3411.71,3362.51,3387.32,235676026,(16909084,)
2015-10-30,3380.28,3417.2,3346.59,3382.56,243595118,(40960436,)
2015-11-02,3337.58,3391.06,3322.31,3325.08,230951129,(54657262,)
2015-11-03,3330.32,3346.27,3302.18,3316.7,192897428,(35258897,)
2015-11-04,3325.62,3459.65,3325.62,3459.64,339078730,(1180726,)
2015-11-05,3459.22,3585.66,3455.53,3522.82,553254947,(30081644,)
2015-11-06,3514.44,3596.38,3508.83,3590.03,429167033,(3146762,)
2015-11-09,3588.5,3673.76,3588.5,3646.88,503016682,(21365482,)
2015-11-10,3617.4,3669.53,3607.89,3640.49,429746576,(36766213,)
2015-11-11,3635.0,3654.88,3605.62,3650.25,360972651,(20251392,)
2015-11-12,3656.82,3659.31,3603.23,3632.9,361717600,(41615822,)
2015-11-13,3600.76,3632.56,3564.81,3580.84,345870933,(53608714,)
2015-11-16,3522.46,3607.61,3519.42,3606.96,276187057,(15926104,)
2015-11-17,3629.98,3678.27,3598.07,3604.8,383575468,(44237210,)
2015-11-18,3605.06,3617.07,3558.7,3568.47,297580734,(57934048,)
2015-11-19,3573.78,3618.21,3561.04,3617.06,247915576,(4326421,)
2015-11-20,3620.79,3640.53,3607.92,3630.5,310801972,(25821880,)
2015-11-23,3630.87,3654.75,3598.87,3610.31,315997474,(48562547,)
2015-11-24,3602.89,3616.48,3563.1,3616.11,248810524,(31588966,)
2015-11-25,3614.07,3648.37,3607.52,3647.93,273024857,(14025591,)
2015-11-26,3659.57,3668.38,3629.86,3635.55,306761582,(45547929,)
2015-11-27,3616.54,3621.9,3412.43,3436.3,354287525,(69861431,)
2015-11-30,3433.86,3470.37,3327.81,3445.4,304197903,(38208020,)
2015-12-01,3442.44,3483.41,3417.54,3456.31,252390755,(25756355,)
2015-12-02,3450.28,3538.85,3427.66,3536.91,301491480,(34996805,)
2015-12-03,3525.73,3591.73,3517.23,3584.82,281111255,(8586198,)
2015-12-04,3558.15,3568.97,3510.41,3524.99,251736411,(49611115,)
2015-12-07,3529.81,3543.95,3506.62,3536.93,208302579,(21562112,)
2015-12-08,3518.65,3518.65,3466.79,3470.07,224367310,(61800635,)
2015-12-09,3462.58,3495.7,3454.88,3472.44,195698845,(42861006,)
2015-12-10,3469.81,3503.65,3446.27,3455.5,200427517,(44171698,)
2015-12-11,3441.6,3455.55,3410.92,3434.58,182908878,(48038273,)
2015-12-14,3403.51,3521.78,3399.28,3520.67,215374620,(8848367,)
2015-12-15,3518.13,3529.96,3496.85,3510.35,200471341,(27329220,)
2015-12-16,3522.09,3538.69,3506.29,3516.19,193482310,(31392366,)
2015-12-17,3533.63,3583.41,3533.63,3580.0,283856476,(2163803,)
2015-12-18,3574.94,3614.7,3568.16,3578.96,273707904,(41812454,)
2015-12-21,3568.58,3651.06,3565.75,3642.47,299849280,(16384880,)
2015-12-22,3645.99,3652.63,3616.87,3651.77,261178763,(26870472,)
2015-12-23,3653.28,3684.57,3633.03,3636.09,298201801,(50921828,)
2015-12-24,3631.31,3640.22,3572.28,3612.49,227785225,(45679030,)
2015-12-25,3614.05,3635.26,3601.74,3627.91,198451111,(20185907,)
2015-12-28,3635.77,3641.59,3533.78,3533.78,269983278,(64815265,)
2015-12-29,3528.4,3564.17,3515.52,3563.74,182551923,(14877581,)
2015-12-30,3566.73,3573.68,3538.11,3572.88,187889609,(25821916,)
2015-12-31,3570.47,3580.6,3538.35,3539.18,176963659,(58196211,)
2016-01-04,3536.59,3538.69,3295.74,3296.26,184418423,(74121237,)
2016-01-05,3196.65,3328.14,3189.6,3287.71,266882083,(47776163,)
2016-01-06,3291.19,3362.97,3288.93,3361.84,238886670,(3671115,)
